"측정일자","권역코드","권역명","측정소코드","측정소명","미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)","초미세먼지(㎍/㎥)"
"20200304","103","서남권","111212","강서구","51","0.037","0.015","0.5","0.004","34"
"20200304","103","서남권","111221","구로구","45","0.041","0.019","0.4","0.003","34"
"20200304","103","서남권","111231","영등포구","43","0.034","0.017","0.5","0.003","34"
"20200304","103","서남권","111241","동작구","53","0.03","0.016","0.4","0.003","39"
"20200304","103","서남권","111251","관악구","44","0.032","0.02","0.6","0.003","30"
"20200304","103","서남권","111281","금천구","47","0.032","0.019","0.5","0.003","37"
"20200304","103","서남권","111301","양천구","50","0.033","0.019","0.5","0.004","38"
"20200304","104","동남권","111261","강남구","41","0.039","0.018","0.5","0.003","33"
"20200304","104","동남권","111262","서초구","52","0.043","0.017","0.4","0.003","33"
"20200304","104","동남권","111273","송파구","44","0.033","0.023","0.7","0.003","34"
"20200304","104","동남권","111274","강동구","48","0.035","0.014","0.5","0.002","39"
"20200303","100","도심권","111121","중구","44","0.017","0.033","0.6","0.003","38"
"20200303","100","도심권","111123","종로구","46","0.015","0.037","0.7","0.004","35"
"20200303","100","도심권","111131","용산구","44","0.016","0.03","0.5","0.003","30"
"20200303","101","서북권","111181","은평구","44","0.025","0.024","0.4","0.003","31"
"20200303","101","서북권","111191","서대문구","44","0.024","0.027","0.6","0.003","34"
"20200303","101","서북권","111201","마포구","39","0.016","0.039","0.5","0.003","32"
"20200303","102","동북권","111141","광진구","49","0.016","0.03","0.6","0.003","34"
"20200303","102","동북권","111142","성동구","44","0.016","0.035","0.5","0.003","33"
"20200303","102","동북권","111151","중랑구","48","0.017","0.035","0.6","0.003","32"
"20200303","102","동북권","111152","동대문구","43","0.018","0.035","0.6","0.003","30"
"20200303","102","동북권","111161","성북구","45","0.017","0.04","0.6","0.003","33"
"20200303","102","동북권","111171","도봉구","41","0.022","0.027","0.6","0.003","33"
"20200303","102","동북권","111291","강북구","48","0.021","0.035","0.5","0.003","34"
"20200303","102","동북권","111311","노원구","40","0.017","0.033","0.6","0.004","36"
"20200303","103","서남권","111212","강서구","53","0.02","0.033","0.6","0.005","33"
"20200303","103","서남권","111221","구로구","49","0.023","0.042","0.4","0.003","37"
"20200303","103","서남권","111231","영등포구","44","0.016","0.038","0.6","0.003","34"
"20200303","103","서남권","111241","동작구","53","0.017","0.036","0.5","0.003","39"
"20200303","103","서남권","111251","관악구","49","0.017","0.04","0.6","0.004","33"
"20200303","103","서남권","111281","금천구","47","0.017","0.037","0.6","0.004","36"
"20200303","103","서남권","111301","양천구","52","0.02","0.04","0.6","0.005","38"
"20200303","104","동남권","111261","강남구","44","0.018","0.039","0.6","0.003","33"
"20200303","104","동남권","111262","서초구","58","0.024","0.037","0.4","0.003","37"
"20200303","104","동남권","111273","송파구","44","0.02","0.037","0.9","0.003","33"
"20200303","104","동남권","111274","강동구","51","0.016","0.031","0.5","0.003","39"
"20200302","100","도심권","111121","중구","37","0.03","0.016","0.5","0.003","31"
"20200302","100","도심권","111123","종로구","39","0.026","0.017","0.5","0.003","30"
"20200302","100","도심권","111131","용산구","41","0.03","0.018","0.5","0.003","28"
"20200302","101","서북권","111181","은평구","36","0.034","0.013","0.4","0.003","25"
"20200302","101","서북권","111191","서대문구","36","0.031","0.017","0.5","0.003","27"
"20200302","101","서북권","111201","마포구","35","0.025","0.021","0.4","0.003","27"
"20200302","102","동북권","111141","광진구","37","0.028","0.017","0.5","0.003","28"
"20200302","102","동북권","111142","성동구","37","0.03","0.02","0.5","0.003","28"
"20200302","102","동북권","111151","중랑구","41","0.028","0.02","0.5","0.003","28"
"20200302","102","동북권","111152","동대문구","33","0.029","0.017","0.5","0.003","24"
"20200302","102","동북권","111161","성북구","34","0.032","0.019","0.5","0.003","27"
"20200302","102","동북권","111171","도봉구","34","0.039","0.012","0.5","0.003","27"
"20200302","102","동북권","111291","강북구","44","0.032","0.022","0.4","0.003","32"
"20200302","102","동북권","111311","노원구","36","0.028","0.017","0.5","0.004","33"
"20200302","103","서남권","111212","강서구","41","0.031","0.018","0.5","0.004","27"
"20200302","103","서남권","111221","구로구","38","0.034","0.023","0.3","0.003","29"
"20200302","103","서남권","111231","영등포구","37","0.027","0.02","0.5","0.003","28"
"20200302","103","서남권","111241","동작구","46","0.026","0.018","0.4","0.003","34"
"20200302","103","서남권","111251","관악구","40","0.027","0.022","0.5","0.003","27"
"20200302","103","서남권","111281","금천구","40","0.028","0.02","0.5","0.003","31"
"20200302","103","서남권","111301","양천구","42","0.029","0.022","0.5","0.004","32"
"20200302","104","동남권","111261","강남구","36","0.033","0.021","0.5","0.003","28"
"20200302","104","동남권","111262","서초구","44","0.037","0.02","0.3","0.003","29"
"20200302","104","동남권","111273","송파구","39","0.032","0.023","0.8","0.003","31"
"20200302","104","동남권","111274","강동구","42","0.029","0.017","0.5","0.003","34"
"20200301","100","도심권","111121","중구","43","0.012","0.032","0.7","0.003","37"
"20200301","100","도심권","111123","종로구","45","0.011","0.035","0.7","0.004","32"
"20200301","100","도심권","111131","용산구","42","0.013","0.026","0.6","0.003","30"
"20200301","101","서북권","111181","은평구","42","0.015","0.024","0.5","0.003","31"
"20200301","101","서북권","111191","서대문구","45","0.012","0.031","0.8","0.004","35"
"20200301","101","서북권","111201","마포구","42","0.011","0.037","0.6","0.004","35"
"20200301","102","동북권","111141","광진구","45","0.011","0.027","0.6","0.003","34"
"20200301","102","동북권","111142","성동구","43","0.013","0.029","0.6","0.003","32"
"20200301","102","동북권","111151","중랑구","46","0.01","0.036","0.7","0.003","31"
"20200301","102","동북권","111152","동대문구","42","0.011","0.035","0.7","0.003","29"
"20200301","102","동북권","111161","성북구","43","0.011","0.037","0.7","0.003","30"
"20200301","102","동북권","111171","도봉구","41","0.014","0.027","0.7","0.003","33"
"20200301","102","동북권","111291","강북구","47","0.015","0.035","0.6","0.003","33"
"20200301","102","동북권","111311","노원구","39","0.011","0.032","0.7","0.004","34"
"20200301","103","서남권","111212","강서구","50","0.016","0.029","0.6","0.005","33"
"20200301","103","서남권","111221","구로구","52","0.019","0.035","0.5","0.003","43"
"20200301","103","서남권","111231","영등포구","44","0.014","0.034","0.7","0.003","35"
"20200301","103","서남권","111241","동작구","52","0.014","0.031","0.6","0.003","39"
"20200301","103","서남권","111251","관악구","47","0.013","0.036","0.7","0.004","32"
"20200301","103","서남권","111281","금천구","47","0.015","0.029","0.6","0.003","36"
"20200301","103","서남권","111301","양천구","49","0.017","0.033","0.7","0.005","36"
"20200301","104","동남권","111261","강남구","41","0.014","0.033","0.7","0.003","31"
"20200301","104","동남권","111262","서초구","61","0.019","0.033","0.5","0.003","41"
"20200301","104","동남권","111273","송파구","43","0.014","0.033","1","0.003","32"
"20200301","104","동남권","111274","강동구","45","0.011","0.026","0.5","0.003","34"
"20200229","100","도심권","111121","중구","19","0.02","0.024","0.5","0.002","16"
"20200229","100","도심권","111123","종로구","24","0.016","0.03","0.6","0.003","17"
"20200229","100","도심권","111131","용산구","21","0.017","0.024","0.5","0.002","14"
"20200229","101","서북권","111181","은평구","20","0.022","0.021","0.4","0.002","15"
"20200229","101","서북권","111191","서대문구","20","0.02","0.026","0.5","0.002","16"
"20200229","101","서북권","111201","마포구","23","0.013","0.034","0.5","0.003","18"
"20200229","102","동북권","111141","광진구","26","0.013","0.025","0.5","0.002","19"
"20200229","102","동북권","111142","성동구","23","0.016","0.028","0.5","0.004","15"
"20200229","102","동북권","111151","중랑구","25","0.014","0.03","0.5","0.002","16"
"20200229","102","동북권","111152","동대문구","22","0.015","0.03","0.5","0.002","14"
"20200229","102","동북권","111161","성북구","24","0.016","0.033","0.5","0.003","17"
"20200229","102","동북권","111171","도봉구","22","0.021","0.023","0.5","0.002","18"
"20200229","102","동북권","111291","강북구","24","0.018","0.034","0.5","0.002","16"
"20200229","102","동북권","111311","노원구","20","0.015","0.027","0.5","0.004","18"
"20200229","103","서남권","111212","강서구","25","0.019","0.028","0.5","0.003","18"
"20200229","103","서남권","111221","구로구","27","0.022","0.034","0.4","0.002","23"
"20200229","103","서남권","111231","영등포구","23","0.015","0.032","0.5","0.003","17"
"20200229","103","서남권","111241","동작구","27","0.015","0.032","0.5","0.002","18"
"20200229","103","서남권","111251","관악구","24","0.015","0.036","0.6","0.003","15"
"20200229","103","서남권","111281","금천구","22","0.016","0.032","0.5","0.002","17"
"20200229","103","서남권","111301","양천구","27","0.02","0.033","0.5","0.004","19"
"20200229","104","동남권","111261","강남구","22","0.017","0.032","0.5","0.002","16"
"20200229","104","동남권","111262","서초구","32","0.021","0.032","0.4","0.002","23"
"20200229","104","동남권","111273","송파구","23","0.015","0.032","0.8","0.003","16"
"20200229","104","동남권","111274","강동구","25","0.013","0.026","0.5","0.003","18"
"20200228","100","도심권","111121","중구","24","0.006","0.039","0.6","0.003","20"
"20200228","100","도심권","111123","종로구","25","0.005","0.044","0.7","0.003","18"
"20200228","100","도심권","111131","용산구","24","0.006","0.034","0.5","0.002","16"
"20200228","101","서북권","111181","은평구","25","0.008","0.034","0.4","0.003","17"
"20200228","101","서북권","111191","서대문구","25","0.007","0.039","0.6","0.003","19"
"20200228","101","서북권","111201","마포구","22","0.006","0.045","0.6","0.003","17"
"20200228","102","동북권","111141","광진구","26","0.004","0.034","0.5","0.002","18"
"20200228","102","동북권","111142","성동구","24","0.006","0.037","0.5","0.003","17"
"20200228","102","동북권","111151","중랑구","25","0.007","0.039","0.5","0.002","16"
"20200228","102","동북권","111152","동대문구","22","0.006","0.042","0.6","0.002","14"
"20200228","102","동북권","111161","성북구","26","0.006","0.044","0.6","0.003","16"
"20200228","102","동북권","111171","도봉구","22","0.008","0.034","0.5","0.002","18"
"20200228","102","동북권","111291","강북구","26","0.009","0.042","0.5","0.002","18"
"20200228","102","동북권","111311","노원구","20","0.007","0.038","0.6","0.004","18"
"20200228","103","서남권","111212","강서구","30","0.006","0.045","0.6","0.004","20"
"20200228","103","서남권","111221","구로구","31","0.01","0.049","0.4","0.002","26"
"20200228","103","서남권","111231","영등포구","24","0.006","0.043","0.6","0.003","18"
"20200228","103","서남권","111241","동작구","29","0.008","0.042","0.5","0.003","21"
"20200228","103","서남권","111251","관악구","27","0.008","0.043","0.6","0.003","17"
"20200228","103","서남권","111281","금천구","28","0.007","0.04","0.5","0.003","21"
"20200228","103","서남권","111301","양천구","31","0.006","0.046","0.6","0.004","21"
"20200228","104","동남권","111261","강남구","24","0.006","0.043","0.6","0.003","16"
"20200228","104","동남권","111262","서초구","31","0.011","0.043","0.4","0.003","24"
"20200228","104","동남권","111273","송파구","25","0.006","0.041","0.9","0.003","17"
"20200228","104","동남권","111274","강동구","27","0.005","0.035","0.5","0.002","19"
"20200227","100","도심권","111121","중구","11","0.022","0.02","0.4","0.002","8"
"20200227","100","도심권","111123","종로구","13","0.019","0.024","0.5","0.003","8"
"20200227","100","도심권","111131","용산구","12","0.024","0.017","0.3","0.002","6"
"20200227","101","서북권","111181","은평구","12","0.021","0.018","0.3","0.002","5"
"20200227","101","서북권","111191","서대문구","11","0.022","0.021","0.5","0.004","5"
"20200227","101","서북권","111201","마포구","14","0.015","0.027","0.4","0.002","8"
"20200227","102","동북권","111141","광진구","10","0.022","0.016","0.4","0.002","4"
"20200227","102","동북권","111142","성동구","12","0.021","0.023","0.4","0.003","7"
"20200227","102","동북권","111151","중랑구","12","0.036","0.023","0.4","0.002","6"
"20200227","102","동북권","111152","동대문구","12","0.018","0.026","0.4","0.002","5"
"20200227","102","동북권","111161","성북구","15","0.02","0.026","0.3","0.003","6"
"20200227","102","동북권","111171","도봉구","11","0.024","0.018","0.4","0.002","6"
"20200227","102","동북권","111291","강북구","12","0.02","0.027","0.4","0.002","7"
"20200227","102","동북권","111311","노원구","11","0.019","0.021","0.4","0.003","9"
"20200227","103","서남권","111212","강서구","15","0.019","0.025","0.4","0.004","8"
"20200227","103","서남권","111221","구로구","14","0.019","0.034","0.3","0.002","10"
"20200227","103","서남권","111231","영등포구","15","0.015","0.028","0.4","0.002","8"
"20200227","103","서남권","111241","동작구","17","0.016","0.028","0.4","0.002","7"
"20200227","103","서남권","111251","관악구","16","0.017","0.03","0.4","0.003","7"
"20200227","103","서남권","111281","금천구","15","0.016","0.028","0.4","0.002","10"
"20200227","103","서남권","111301","양천구","16","0.019","0.029","0.5","0.004","8"
"20200227","104","동남권","111261","강남구","12","0.022","0.025","0.4","0.002","5"
"20200227","104","동남권","111262","서초구","13","0.025","0.027","0.2","0.002","8"
"20200227","104","동남권","111273","송파구","14","0.019","0.023","0.5","0.003","7"
"20200227","104","동남권","111274","강동구","11","0.023","0.018","0.3","0.002","7"
"20200226","100","도심권","111121","중구","16","0.023","0.021","0.5","0.003","11"
"20200226","100","도심권","111123","종로구","18","0.018","0.027","0.6","0.003","11"
"20200226","100","도심권","111131","용산구","19","0.021","0.022","0.4","0.002","9"
"20200226","101","서북권","111181","은평구","15","0.022","0.019","0.3","0.002","7"
"20200226","101","서북권","111191","서대문구","16","0.022","0.022","0.6","0.003","9"
"20200226","101","서북권","111201","마포구","18","0.016","0.029","0.5","0.003","9"
"20200226","102","동북권","111141","광진구","18","0.019","0.022","0.5","0.002","9"
"20200226","102","동북권","111142","성동구","19","0.019","0.026","0.4","0.004","11"
"20200226","102","동북권","111151","중랑구","19","0.031","0.026","0.4","0.002","9"
"20200226","102","동북권","111152","동대문구","16","0.018","0.028","0.5","0.002","7"
"20200226","102","동북권","111161","성북구","20","0.021","0.028","0.4","0.003","9"
"20200226","102","동북권","111171","도봉구","13","0.024","0.019","0.5","0.002","8"
"20200226","102","동북권","111291","강북구","17","0.021","0.028","0.4","0.002","9"
"20200226","102","동북권","111311","노원구","14","0.019","0.024","0.5","0.004","11"
"20200226","103","서남권","111212","강서구","19","0.02","0.025","0.4","0.004","10"
"20200226","103","서남권","111221","구로구","18","0.022","0.033","0.3","0.002","13"
"20200226","103","서남권","111231","영등포구","20","0.016","0.03","0.5","0.002","10"
"20200226","103","서남권","111241","동작구","22","0.016","0.031","0.4","0.003","12"
"20200226","103","서남권","111251","관악구","18","0.016","0.033","0.5","0.003","9"
"20200226","103","서남권","111281","금천구","15","0.013","0.034","0.5","0.003","9"
"20200226","103","서남권","111301","양천구","20","0.02","0.03","0.5","0.004","11"
"20200226","104","동남권","111261","강남구","17","0.021","0.029","0.5","0.002","9"
"20200226","104","동남권","111262","서초구","21","0.023","0.032","0.3","0.003","13"
"20200226","104","동남권","111273","송파구","20","0.019","0.025","0.6","0.003","10"
"20200226","104","동남권","111274","강동구","19","0.02","0.022","0.4","0.003","12"
"20200225","100","도심권","111121","중구","22","0.019","0.029","0.5","0.003","17"
"20200225","100","도심권","111123","종로구","23","0.018","0.03","0.6","0.003","14"
"20200225","100","도심권","111131","용산구","7","0.04","0.01","0.3","0.002","4"
"20200225","101","서북권","111181","은평구","19","0.032","0.016","0.3","0.002","11"
"20200225","101","서북권","111191","서대문구","19","0.031","0.018","0.4","0.002","12"
"20200225","101","서북권","111201","마포구","20","0.021","0.03","0.5","0.003","13"
"20200225","102","동북권","111141","광진구","19","0.022","0.022","0.5","0.002","12"
"20200225","102","동북권","111142","성동구","20","0.028","0.022","0.4","0.005","12"
"20200225","102","동북권","111151","중랑구","21","0.024","0.026","0.5","0.003","11"
"20200225","102","동북권","111152","동대문구","22","0.018","0.033","0.5","0.002","12"
"20200225","102","동북권","111161","성북구","24","0.019","0.035","0.4","0.003","15"
"20200225","102","동북권","111171","도봉구","22","0.025","0.023","0.5","0.002","17"
"20200225","102","동북권","111291","강북구","23","0.023","0.03","0.4","0.002","13"
"20200225","102","동북권","111311","노원구","20","0.019","0.027","0.5","0.004","16"
"20200225","103","서남권","111212","강서구","23","0.02","0.032","0.5","0.003","14"
"20200225","103","서남권","111221","구로구","21","0.026","0.036","0.3","0.002","16"
"20200225","103","서남권","111231","영등포구","21","0.018","0.034","0.5","0.002","13"
"20200225","103","서남권","111241","동작구","22","0.021","0.029","0.4","0.002","13"
"20200225","103","서남권","111251","관악구","19","0.02","0.033","0.5","0.003","9"
"20200225","103","서남권","111281","금천구","18","0.023","0.027","0.5","0.003","12"
"20200225","103","서남권","111301","양천구","24","0.02","0.036","0.5","0.004","14"
"20200225","104","동남권","111261","강남구","20","0.024","0.031","0.5","0.002","10"
"20200225","104","동남권","111262","서초구","28","0.03","0.027","0.3","0.002","16"
"20200225","104","동남권","111273","송파구","21","0.027","0.019","0.6","0.003","11"
"20200225","104","동남권","111274","강동구","20","0.025","0.02","0.4","0.002","13"
"20200224","100","도심권","111121","중구","32","0.016","0.038","0.6","0.004","21"
"20200224","100","도심권","111123","종로구","35","0.014","0.043","0.6","0.004","20"
"20200224","100","도심권","111131","용산구","28","0.013","0.031","0.4","0.003","15"
"20200224","101","서북권","111181","은평구","30","0.02","0.03","0.4","0.003","15"
"20200224","101","서북권","111191","서대문구","34","0.017","0.038","0.6","0.004","19"
"20200224","101","서북권","111201","마포구","30","0.016","0.04","0.5","0.004","16"
"20200224","102","동북권","111141","광진구","38","0.009","0.041","0.6","0.003","19"
"20200224","102","동북권","111142","성동구","34","0.014","0.041","0.5","0.005","19"
"20200224","102","동북권","111151","중랑구","35","0.015","0.041","0.5","0.003","18"
"20200224","102","동북권","111152","동대문구","32","0.015","0.043","0.6","0.003","15"
"20200224","102","동북권","111161","성북구","38","0.012","0.049","0.5","0.003","19"
"20200224","102","동북권","111171","도봉구","33","0.014","0.036","0.6","0.003","20"
"20200224","102","동북권","111291","강북구","37","0.012","0.046","0.6","0.003","19"
"20200224","102","동북권","111311","노원구","27","0.013","0.041","0.6","0.005","20"
"20200224","103","서남권","111212","강서구","33","0.02","0.038","0.5","0.005","16"
"20200224","103","서남권","111221","구로구","30","0.025","0.043","0.4","0.003","19"
"20200224","103","서남권","111231","영등포구","30","0.015","0.042","0.6","0.003","16"
"20200224","103","서남권","111241","동작구","39","0.015","0.041","0.5","0.003","20"
"20200224","103","서남권","111251","관악구","30","0.015","0.043","0.6","0.004","14"
"20200224","103","서남권","111281","금천구","31","0.018","0.039","0.6","0.004","19"
"20200224","103","서남권","111301","양천구","34","0.019","0.042","0.5","0.005","17"
"20200224","104","동남권","111261","강남구","33","0.015","0.046","0.6","0.003","17"
"20200224","104","동남권","111262","서초구","42","0.02","0.044","0.4","0.004","22"
"20200224","104","동남권","111273","송파구","35","0.012","0.04","0.4","0.004","19"
"20200224","104","동남권","111274","강동구","39","0.011","0.04","0.5","0.003","23"
"20200221","100","도심권","111121","중구","79","0.004","0.05","0.9","0.004","71"
"20200221","100","도심권","111123","종로구","79","0.004","0.056","1","0.004","62"
"20200221","100","도심권","111131","용산구","64","0.004","0.046","0.8","0.003","50"
"20200221","101","서북권","111181","은평구","66","0.009","0.039","0.5","0.003","54"
"20200221","101","서북권","111191","서대문구","76","0.007","0.046","0.8","0.004","66"
"20200221","101","서북권","111201","마포구","66","0.004","0.06","0.9","0.004","57"
"20200221","102","동북권","111141","광진구","75","0.003","0.048","0.7","0.003","60"
"20200221","102","동북권","111142","성동구","76","0.004","0.048","0.8","0.005","58"
"20200221","102","동북권","111151","중랑구","83","0.005","0.051","0.8","0.003","59"
"20200221","102","동북권","111152","동대문구","73","0.004","0.054","0.9","0.003","56"
"20200221","102","동북권","111161","성북구","71","0.004","0.056","0.8","0.003","57"
"20200221","102","동북권","111171","도봉구","76","0.006","0.041","0.8","0.003","65"
"20200221","102","동북권","111291","강북구","86","0.007","0.05","0.7","0.003","65"
"20200221","102","동북권","111311","노원구","72","0.005","0.05","0.9","0.005","66"
"20200221","103","서남권","111212","강서구","78","0.006","0.053","0.8","0.005","50"
"20200221","103","서남권","111221","구로구","70","0.01","0.059","0.6","0.003","60"
"20200221","103","서남권","111231","영등포구","67","0.005","0.058","0.9","0.003","56"
"20200221","103","서남권","111241","동작구","79","0.008","0.056","0.8","0.004","57"
"20200221","103","서남권","111251","관악구","65","0.006","0.055","1","0.004","49"
"20200221","103","서남권","111281","금천구","58","0.008","0.052","0.8","0.004","47"
"20200221","103","서남권","111301","양천구","77","0.007","0.059","0.9","0.005","57"
"20200221","104","동남권","111261","강남구","69","0.005","0.057","0.8","0.004","56"
"20200221","104","동남권","111262","서초구","90","0.01","0.057","0.7","0.004","61"
"20200221","104","동남권","111273","송파구","62","0.004","0.064","0.9","0.004","50"
"20200221","104","동남권","111274","강동구","88","0.005","0.043","0.7","0.003","70"
"20200220","100","도심권","111121","중구","60","0.008","0.046","0.8","0.004","53"
"20200220","100","도심권","111123","종로구","60","0.009","0.051","0.8","0.004","45"
"20200220","100","도심권","111131","용산구","52","0.007","0.044","0.7","0.002","38"
"20200220","101","서북권","111181","은평구","56","0.011","0.038","0.5","0.003","45"
"20200220","101","서북권","111191","서대문구","59","0.009","0.045","0.8","0.005","49"
"20200220","101","서북권","111201","마포구","52","0.006","0.061","0.9","0.004","47"
"20200220","102","동북권","111141","광진구","55","0.007","0.044","0.7","0.003","40"
"20200220","102","동북권","111142","성동구","56","0.007","0.046","0.7","0.005","42"
"20200220","102","동북권","111151","중랑구","60","0.009","0.047","0.7","0.003","41"
"20200220","102","동북권","111152","동대문구","54","0.009","0.049","0.8","0.003","39"
"20200220","102","동북권","111161","성북구","58","0.008","0.053","0.7","0.003","44"
"20200220","102","동북권","111171","도봉구","58","0.013","0.037","0.8","0.003","49"
"20200220","102","동북권","111291","강북구","70","0.011","0.047","0.7","0.003","50"
"20200220","102","동북권","111311","노원구","53","0.009","0.046","0.8","0.005","48"
"20200220","103","서남권","111212","강서구","62","0.009","0.049","0.9","0.006","39"
"20200220","103","서남권","111221","구로구","61","0.011","0.06","0.6","0.003","49"
"20200220","103","서남권","111231","영등포구","56","0.007","0.055","0.8","0.003","45"
"20200220","103","서남권","111241","동작구","70","0.005","0.063","0.8","0.004","49"
"20200220","103","서남권","111251","관악구","58","0.006","0.058","0.9","0.004","44"
"20200220","103","서남권","111281","금천구","61","0.006","0.059","0.8","0.004","48"
"20200220","103","서남권","111301","양천구","65","0.009","0.06","0.9","0.005","48"
"20200220","104","동남권","111261","강남구","54","0.007","0.054","0.8","0.003","41"
"20200220","104","동남권","111262","서초구","75","0.012","0.054","0.6","0.004","48"
"20200220","104","동남권","111273","송파구","51","0.006","0.06","0.8","0.004","40"
"20200220","104","동남권","111274","강동구","63","0.007","0.043","0.6","0.003","48"
"20200219","100","도심권","111121","중구","32","0.009","0.041","0.6","0.003","26"
"20200219","100","도심권","111123","종로구","33","0.008","0.046","0.7","0.003","24"
"20200219","100","도심권","111131","용산구","31","0.007","0.04","0.6","0.002","21"
"20200219","101","서북권","111181","은평구","23","0.017","0.027","0.6","0.003","16"
"20200219","101","서북권","111191","서대문구","28","0.011","0.037","0.8","0.004","22"
"20200219","101","서북권","111201","마포구","28","0.007","0.051","0.7","0.003","23"
"20200219","102","동북권","111141","광진구","31","0.007","0.04","0.6","0.002","20"
"20200219","102","동북권","111142","성동구","29","0.007","0.043","0.6","0.005","22"
"20200219","102","동북권","111151","중랑구","32","0.011","0.04","0.6","0.003","21"
"20200219","102","동북권","111152","동대문구","28","0.008","0.045","0.7","0.003","19"
"20200219","102","동북권","111161","성북구","31","0.007","0.05","0.8","0.003","21"
"20200219","102","동북권","111171","도봉구","27","0.012","0.034","0.7","0.002","21"
"20200219","102","동북권","111291","강북구","32","0.013","0.038","0.5","0.002","22"
"20200219","102","동북권","111311","노원구","27","0.009","0.042","0.7","0.004","26"
"20200219","103","서남권","111212","강서구","38","0.007","0.05","0.7","0.005","22"
"20200219","103","서남권","111221","구로구","34","0.01","0.057","0.5","0.003","28"
"20200219","103","서남권","111231","영등포구","32","0.006","0.05","0.7","0.003","24"
"20200219","103","서남권","111241","동작구","37","0.008","0.051","0.6","0.003","25"
"20200219","103","서남권","111251","관악구","35","0.006","0.051","0.8","0.003","23"
"20200219","103","서남권","111281","금천구","32","0.007","0.049","0.7","0.003","24"
"20200219","103","서남권","111301","양천구","37","0.007","0.054","0.7","0.005","25"
"20200219","104","동남권","111261","강남구","30","0.007","0.051","0.7","0.003","22"
"20200219","104","동남권","111262","서초구","47","0.011","0.053","0.6","0.003","27"
"20200219","104","동남권","111273","송파구","31","0.006","0.053","0.8","0.004","24"
"20200219","104","동남권","111274","강동구","39","0.008","0.04","0.6","0.003","28"
"20200218","100","도심권","111121","중구","23","0.022","0.018","0.4","0.003","18"
"20200218","100","도심권","111123","종로구","24","0.02","0.02","0.4","0.003","17"
"20200218","100","도심권","111131","용산구","25","0.022","0.019","0.4","0.002","15"
"20200218","101","서북권","111181","은평구","20","0.027","0.015","0.8","0.003","13"
"20200218","101","서북권","111191","서대문구","21","0.025","0.019","0.7","0.003","13"
"20200218","101","서북권","111201","마포구","22","0.018","0.024","0.4","0.003","16"
"20200218","102","동북권","111141","광진구","16","0.022","0.019","0.4","0.002","9"
"20200218","102","동북권","111142","성동구","22","0.024","0.021","0.4","0.003","15"
"20200218","102","동북권","111151","중랑구","25","0.019","0.025","0.5","0.003","14"
"20200218","102","동북권","111152","동대문구","20","0.025","0.018","0.4","0.004","12"
"20200218","102","동북권","111161","성북구","21","0.026","0.021","0.6","0.003","13"
"20200218","102","동북권","111171","도봉구","18","0.03","0.013","0.5","0.002","13"
"20200218","102","동북권","111291","강북구","27","0.02","0.025","0.4","0.002","17"
"20200218","102","동북권","111311","노원구","18","0.023","0.016","0.4","0.004","16"
"20200218","103","서남권","111212","강서구","24","0.025","0.02","0.4","0.004","14"
"20200218","103","서남권","111221","구로구","19","0.027","0.027","0.3","0.003","14"
"20200218","103","서남권","111231","영등포구","23","0.02","0.022","0.4","0.003","15"
"20200218","103","서남권","111241","동작구","29","0.019","0.024","0.4","0.003","18"
"20200218","103","서남권","111251","관악구","24","0.019","0.026","0.5","0.003","15"
"20200218","103","서남권","111281","금천구","25","0.019","0.026","0.5","0.003","18"
"20200218","103","서남권","111301","양천구","26","0.02","0.025","0.4","0.004","17"
"20200218","104","동남권","111261","강남구","21","0.024","0.024","0.5","0.003","14"
"20200218","104","동남권","111262","서초구","27","0.026","0.026","0.3","0.003","14"
"20200218","104","동남권","111273","송파구","23","0.019","0.028","0.5","0.003","15"
"20200218","104","동남권","111274","강동구","26","0.02","0.026","0.5","0.003","18"
"20200217","100","도심권","111121","중구","40","0.027","0.011","0.4","0.002","21"
"20200217","100","도심권","111123","종로구","41","0.022","0.015","0.5","0.003","20"
"20200217","100","도심권","111131","용산구","29","0.025","0.014","0.4","0.002","18"
"20200217","101","서북권","111181","은평구","27","0.032","0.01","0.8","0.003","16"
"20200217","101","서북권","111191","서대문구","26","0.029","0.012","0.6","0.002","16"
"20200217","101","서북권","111201","마포구","29","0.022","0.016","0.4","0.002","17"
"20200217","102","동북권","111141","광진구","25","0.027","0.013","0.3","0.002","14"
"20200217","102","동북권","111142","성동구","32","0.028","0.015","0.4","0.003","19"
"20200217","102","동북권","111151","중랑구","29","0.028","0.017","0.4","0.003","15"
"20200217","102","동북권","111152","동대문구","28","0.028","0.013","0.4","0.003","15"
"20200217","102","동북권","111161","성북구","25","0.031","0.013","0.6","0.003","16"
"20200217","102","동북권","111171","도봉구","25","0.034","0.008","0.4","0.002","16"
"20200217","102","동북권","111291","강북구","51","0.023","0.019","0.3","0.002","20"
"20200217","102","동북권","111311","노원구","25","0.026","0.012","0.4","0.004","22"
"20200217","103","서남권","111212","강서구","35","0.03","0.012","0.3","0.004","18"
"20200217","103","서남권","111221","구로구","26","0.032","0.018","0.3","0.002","17"
"20200217","103","서남권","111231","영등포구","28","0.025","0.014","0.4","0.002","17"
"20200217","103","서남권","111241","동작구","41","0.024","0.016","0.3","0.002","21"
